,s,ns,cM,cI,DC,RPM,VI,ED,ER
0,1651609000,11293380,-0.44,-0.03,-0.216,-18598.0,11.9,0.3456,0.0034
0,1651609000,70344644,1.99,0.31,-0.212,-17953.0,11.9,0.3457,0.0034
0,1651609000,130854487,-1.23,-0.13,-0.202,-17163.0,11.8,0.3457,0.0034
0,1651609000,176538602,0.68,0.06,-0.183,-16732.0,11.8,0.3457,0.0034
0,1651609000,230127939,44.24,15.86,-0.37,-21452.0,11.8,0.3481,0.0034
0,1651609000,289703658,4.95,0.91,-0.218,-20538.0,11.9,0.3486,0.0034
0,1651609000,335338299,1.3,0.15,-0.174,-18899.0,11.9,0.3486,0.0034
0,1651609000,395440969,0.58,0.05,-0.196,-18029.0,11.8,0.3487,0.0034
0,1651609000,435853879,3.83,0.77,-0.207,-18819.0,11.8,0.349,0.0034
0,1651609000,470161621,6.41,1.15,-0.203,-18041.0,11.8,0.3491,0.0034
0,1651609000,534814654,3.14,0.47,-0.192,-16754.0,11.8,0.3492,0.0034
0,1651609000,590132462,3.1,0.54,-0.193,-17326.0,11.9,0.3494,0.0034
0,1651609000,637088177,4.11,0.64,-0.184,-16647.0,11.9,0.3496,0.0034
0,1651609000,690881356,17.68,4.29,-0.251,-16912.0,11.7,0.3499,0.0034
0,1651609000,735306030,10.62,1.92,-0.234,-16751.0,11.8,0.3503,0.0034
0,1651609000,792731225,3.01,0.44,-0.189,-16446.0,11.9,0.3506,0.0034
0,1651609000,831047532,5.07,0.85,-0.203,-16176.0,11.9,0.3507,0.0034
0,1651609000,894882218,20.92,5.83,-0.29,-17404.0,11.9,0.3511,0.0034
0,1651609000,935969281,15.03,3.14,-0.22,-17358.0,11.8,0.3516,0.0034
0,1651609000,990734729,0.88,0.04,-0.158,-16037.0,11.8,0.3517,0.0034
0,1651609001,54899116,1.2,0.12,-0.188,-16117.0,11.9,0.3517,0.0034
0,1651609001,94750514,-1.05,-0.13,-0.183,-15570.0,11.9,0.3517,0.0034
0,1651609001,154765151,1.08,0.09,-0.16,-15196.0,11.9,0.3517,0.0035
0,1651609001,190195756,0.28,0.02,-0.172,-14870.0,11.8,0.3517,0.0035
0,1651609001,250818240,-0.24,-0.01,-0.162,-14219.0,11.9,0.3518,0.0035
0,1651609001,298528237,-0.15,0.0,-0.15,-13631.0,11.9,0.3518,0.0035
0,1651609001,350473809,32.96,9.57,-0.352,-15212.0,11.7,0.3524,0.0035
0,1651609001,396183139,4.98,0.68,-0.163,-15132.0,11.9,0.3529,0.0035
0,1651609001,450073632,2.16,0.25,-0.153,-13981.0,11.8,0.353,0.0035
0,1651609001,510534003,9.92,2.22,-0.245,-13502.0,11.8,0.3531,0.0035
0,1651609001,554848275,37.65,10.49,-0.282,-15561.0,11.8,0.3539,0.0035
0,1651609001,617049436,19.06,4.28,-0.177,-15908.0,11.8,0.3546,0.0035
0,1651609001,678515260,7.79,1.3,-0.18,-15415.0,11.9,0.3549,0.0035
0,1651609001,714900277,1.21,0.09,-0.144,-14751.0,11.8,0.355,0.0035
0,1651609001,770196420,1.06,0.1,-0.175,-14389.0,11.8,0.355,0.0035
0,1651609001,829709835,0.14,0.01,-0.163,-14018.0,11.8,0.355,0.0035
0,1651609001,874912503,-0.49,-0.02,-0.157,-13673.0,11.8,0.355,0.0035
0,1651609001,914833182,15.8,4.1,-0.286,-15226.0,11.7,0.3555,0.0035
0,1651609001,974953548,41.0,13.94,-0.383,-18808.0,11.6,0.3581,0.0035
0,1651609002,34727990,11.75,2.74,-0.256,-20547.0,11.8,0.3594,0.0035
0,1651609002,74927104,0.77,0.07,-0.183,-19272.0,11.8,0.3596,0.0035
0,1651609002,129775946,-0.22,-0.02,-0.204,-17831.0,11.9,0.3596,0.0035
0,1651609002,170518172,9.98,2.25,-0.248,-18247.0,11.8,0.3598,0.0035
0,1651609002,234757344,2.84,0.42,-0.186,-17482.0,11.8,0.36,0.0035
0,1651609002,296535491,4.55,0.72,-0.205,-16652.0,11.8,0.3603,0.0035
0,1651609002,335012344,1.5,0.18,-0.183,-16509.0,11.8,0.3604,0.0035
0,1651609002,391191859,11.49,2.86,-0.273,-16573.0,11.8,0.3606,0.0035
0,1651609002,414824518,22.93,6.9,-0.306,-17763.0,11.7,0.3611,0.0035
0,1651609002,495516992,5.01,0.74,-0.183,-17025.0,11.9,0.3621,0.0035
0,1651609002,555632462,1.16,0.11,-0.192,-16795.0,11.9,0.3621,0.0035
0,1651609002,590151951,-0.78,-0.05,-0.194,-16459.0,11.9,0.3621,0.0035
0,1651609002,652871871,31.32,8.02,-0.327,-17878.0,11.6,0.3631,0.0035
0,1651609002,696996701,12.84,2.52,-0.238,-17655.0,11.8,0.3634,0.0035
0,1651609002,755522774,2.32,0.33,-0.196,-17092.0,11.8,0.3637,0.0035
0,1651609002,795364252,11.12,2.6,-0.189,-18232.0,11.9,0.3643,0.0035
0,1651609002,853740275,10.15,2.0,-0.234,-17730.0,11.9,0.3649,0.0035
0,1651609002,890456113,1.44,0.18,-0.188,-17494.0,11.8,0.3649,0.0035
0,1651609002,949823509,-11.3,-1.64,-0.159,-16568.0,11.9,0.3649,0.0037
0,1651609002,995846604,-16.18,-1.89,-0.127,-15678.0,11.9,0.3649,0.0039
0,1651609003,54931117,-21.07,-1.63,-0.084,-13584.0,11.9,0.3649,0.0043
0,1651609003,114998426,39.81,10.97,-0.327,-14168.0,11.7,0.3654,0.0043
0,1651609003,152262943,12.25,2.38,-0.25,-14236.0,11.7,0.3659,0.0043
0,1651609003,194969802,4.74,0.59,-0.133,-13974.0,11.8,0.3662,0.0043
0,1651609003,249759155,13.98,2.75,-0.222,-13106.0,11.9,0.3664,0.0043
0,1651609003,310699148,17.15,3.51,-0.141,-13880.0,11.9,0.3669,0.0043
0,1651609003,350469329,22.91,5.3,-0.311,-14100.0,11.6,0.3674,0.0043
0,1651609003,394863219,36.96,9.39,-0.23,-15135.0,11.8,0.3683,0.0043
0,1651609003,455588841,1.54,0.17,-0.163,-14656.0,11.9,0.3685,0.0043
0,1651609003,511860453,0.21,0.02,-0.178,-14608.0,11.9,0.3685,0.0043
0,1651609003,550321241,9.93,1.99,-0.146,-16198.0,11.9,0.3691,0.0043
0,1651609003,610103586,8.62,1.46,-0.2,-15812.0,11.9,0.3694,0.0043
0,1651609003,652524234,4.98,0.78,-0.194,-15869.0,11.7,0.3697,0.0043
0,1651609003,717157139,22.51,5.61,-0.253,-16686.0,11.8,0.3703,0.0043
0,1651609003,770110724,31.63,9.2,-0.27,-17933.0,11.7,0.3713,0.0043
0,1651609003,809782056,10.51,2.63,-0.325,-17856.0,11.7,0.3718,0.0043
0,1651609003,875728290,3.26,0.6,-0.22,-18613.0,11.9,0.3726,0.0043
0,1651609003,910247331,5.12,1.21,-0.294,-18483.0,11.8,0.3728,0.0043
0,1651609003,949808069,2.52,0.39,-0.192,-18642.0,11.8,0.3731,0.0043
0,1651609004,13319456,6.9,1.35,-0.234,-18309.0,11.8,0.3733,0.0043
0,1651609004,49995997,4.29,0.79,-0.231,-17988.0,11.8,0.3734,0.0043
0,1651609004,110144843,1.36,0.32,-0.259,-17668.0,11.8,0.3735,0.0043
0,1651609004,176676077,5.2,0.94,-0.225,-17745.0,11.9,0.3737,0.0043
0,1651609004,213748079,-23.65,-1.36,-0.078,-15663.0,11.9,0.3737,0.0044
0,1651609004,270714260,-20.07,0.0,0.0,-10735.0,11.9,0.3737,0.0046
0,1651609004,314926771,-18.78,0.0,0.0,-7622.0,11.8,0.3737,0.0046
0,1651609004,369829533,-10.58,0.0,0.0,-4930.0,11.8,0.3737,0.0046
0,1651609004,413619383,-10.53,0.0,0.0,-3805.0,11.9,0.3737,0.0046
0,1651609004,475259865,-4.68,0.0,0.0,-2679.0,11.8,0.3737,0.0046
0,1651609004,509993884,-13.33,0.0,0.0,-2315.0,11.9,0.3737,0.0046
0,1651609004,577620684,23.87,3.5,-0.242,-2153.0,11.7,0.3738,0.0046
0,1651609004,630799200,30.16,9.56,-0.24,-11036.0,11.9,0.3764,0.0046
0,1651609004,669963965,30.13,9.15,-0.24,-14593.0,11.9,0.3778,0.0046
0,1651609004,714799237,25.09,5.74,-0.154,-15033.0,11.8,0.3785,0.0046
0,1651609004,775054260,29.47,4.99,-0.216,-13217.0,11.8,0.3791,0.0046
0,1651609004,830187330,28.4,5.42,-0.231,-13689.0,11.8,0.3804,0.0046
0,1651609004,894963980,-7.01,-0.49,-0.1,-11551.0,11.8,0.3807,0.0046
0,1651609004,930948288,-10.88,-1.0,-0.105,-11189.0,11.9,0.3807,0.0047
0,1651609004,995947886,-14.5,-0.93,-0.067,-10232.0,11.8,0.3807,0.0049
0,1651609005,50282769,42.47,11.8,-0.322,-11649.0,11.8,0.3811,0.005
0,1651609005,93372193,38.86,12.11,-0.325,-15833.0,11.8,0.3829,0.005
0,1651609005,131552722,53.61,16.83,-0.357,-17769.0,11.7,0.3844,0.005
0,1651609005,190114828,4.19,0.54,-0.141,-16957.0,11.8,0.3852,0.005
0,1651609005,251903375,16.83,3.35,-0.185,-16448.0,11.9,0.3859,0.005
0,1651609005,290961515,12.47,2.33,-0.233,-16181.0,11.8,0.3863,0.005
0,1651609005,330653456,1.54,0.15,-0.14,-15439.0,11.8,0.3864,0.005
0,1651609005,394965268,-19.23,-1.76,-0.095,-13915.0,11.9,0.3864,0.0051
0,1651609005,430086237,-21.61,-1.22,-0.055,-12330.0,11.8,0.3864,0.0053
0,1651609005,490230316,-8.7,0.2,-0.144,-8561.0,11.8,0.3864,0.0054
0,1651609005,535016882,18.03,3.93,-0.131,-11121.0,11.9,0.3871,0.0054
0,1651609005,595066591,1.12,0.05,-0.087,-9697.0,11.9,0.3872,0.0054
0,1651609005,654900138,-7.85,-0.61,-0.089,-8696.0,11.9,0.3872,0.0054
0,1651609005,696205859,-9.08,-0.48,-0.06,-8104.0,11.9,0.3872,0.0055
0,1651609005,730370111,-17.48,-0.26,0.0,-7278.0,11.9,0.3872,0.0055
0,1651609005,795111690,-10.67,0.0,0.0,-4659.0,11.9,0.3872,0.0055
0,1651609005,829848941,-9.79,0.0,0.0,-3618.0,11.9,0.3872,0.0055
0,1651609005,894967228,-3.71,0.0,0.0,-2197.0,11.8,0.3872,0.0055
0,1651609005,935918449,-0.61,0.0,0.0,-1550.0,11.9,0.3872,0.0055
0,1651609005,974789739,47.42,13.21,-0.28,-5786.0,11.8,0.388,0.0055
0,1651609006,31682063,36.17,5.45,-0.218,-7352.0,11.8,0.3889,0.0055
0,1651609006,95130568,23.98,4.69,-0.13,-11237.0,11.8,0.3907,0.0055
0,1651609006,130390003,24.71,4.0,-0.165,-10953.0,11.8,0.3911,0.0055
0,1651609006,195347584,24.92,4.28,-0.147,-11440.0,11.8,0.392,0.0055
0,1651609006,252538536,0.79,0.03,-0.078,-10217.0,11.9,0.3923,0.0055
0,1651609006,294923503,-2.53,-0.25,-0.135,-9965.0,11.8,0.3923,0.0056
0,1651609006,354975356,-9.65,-0.72,-0.083,-9441.0,11.9,0.3923,0.0057
0,1651609006,395941073,-11.64,-0.67,-0.064,-8837.0,11.8,0.3923,0.0058
0,1651609006,455747131,-23.62,0.0,0.0,-6947.0,11.8,0.3923,0.0058
0,1651609006,489955352,-4.87,0.0,0.0,-5095.0,12.0,0.3923,0.0058
0,1651609006,550080678,1.81,0.0,0.0,-3251.0,11.8,0.3923,0.0058
0,1651609006,595624727,-3.25,0.0,0.0,-2410.0,11.9,0.3923,0.0058
0,1651609006,650449472,59.4,4.32,-0.079,-1428.0,11.9,0.3928,0.0058
0,1651609006,690165989,40.96,2.1,-0.058,-1049.0,11.8,0.3931,0.0058
0,1651609006,751099389,1.47,0.02,-0.015,-1022.0,11.8,0.3933,0.0058
0,1651609006,815196543,-0.65,0.0,0.0,-753.0,11.8,0.3933,0.0058
0,1651609006,855053925,0.08,0.0,0.0,-572.0,11.9,0.3933,0.0058
0,1651609006,894736618,0.6,0.0,0.0,-437.0,11.8,0.3933,0.0058
0,1651609006,950744898,34.14,1.8,-0.098,-376.0,11.9,0.3934,0.0058
0,1651609007,15521261,61.04,4.74,-0.094,-500.0,11.8,0.3943,0.0058
0,1651609007,74005542,60.06,4.44,-0.085,-412.0,11.7,0.3952,0.0058
0,1651609007,115282303,59.92,4.43,-0.088,-372.0,11.8,0.3958,0.0058
0,1651609007,149960098,60.11,4.56,-0.086,-398.0,11.8,0.3964,0.0058
0,1651609007,214877070,60.13,4.5,-0.085,-361.0,11.9,0.3972,0.0058
0,1651609007,249725907,60.06,4.44,-0.085,-340.0,11.8,0.3978,0.0058
0,1651609007,315303432,59.99,4.56,-0.087,-353.0,11.8,0.3987,0.0058
0,1651609007,376256097,59.93,4.45,-0.086,-349.0,11.9,0.3996,0.0058
0,1651609007,415210396,60.03,4.5,-0.085,-348.0,11.8,0.4002,0.0058
0,1651609007,470441610,59.88,4.58,-0.091,-406.0,11.8,0.4011,0.0058
0,1651609007,497020516,55.1,3.94,-0.085,-423.0,11.8,0.4014,0.0058
0,1651609007,551782573,59.21,4.54,-0.094,-673.0,11.8,0.4022,0.0058
0,1651609007,614969314,60.44,4.8,-0.096,-873.0,11.8,0.4031,0.0058
0,1651609007,677542192,60.05,4.52,-0.092,-1014.0,11.8,0.404,0.0058
0,1651609007,715569151,60.16,4.65,-0.097,-1064.0,11.8,0.4046,0.0058
0,1651609007,774799554,60.13,4.52,-0.085,-1113.0,11.8,0.4055,0.0058
0,1651609007,810280431,59.78,4.54,-0.095,-1129.0,11.8,0.4061,0.0058
0,1651609007,871664526,60.25,4.53,-0.083,-1146.0,11.8,0.407,0.0058
0,1651609007,917714725,60.03,4.53,-0.088,-1151.0,11.8,0.4076,0.0058
0,1651609007,950380302,60.02,4.53,-0.099,-1155.0,11.8,0.4082,0.0058
0,1651609008,15301850,59.9,4.51,-0.087,-1155.0,11.8,0.4091,0.0058
0,1651609008,54749883,55.98,4.82,-0.169,-1549.0,11.8,0.4097,0.0058
0,1651609008,114820201,24.35,5.74,-0.147,-8434.0,11.8,0.4116,0.0058
0,1651609008,155706588,32.36,7.3,-0.202,-10402.0,11.8,0.4126,0.0058
0,1651609008,215483686,32.67,7.19,-0.273,-12995.0,11.8,0.4142,0.0058
0,1651609008,254900039,29.0,6.37,-0.196,-13610.0,11.9,0.4149,0.0058
0,1651609008,290244019,17.87,2.96,-0.135,-13058.0,11.9,0.4152,0.0058
0,1651609008,355022813,7.76,1.22,-0.209,-12683.0,11.8,0.4158,0.0058
0,1651609008,394856707,4.56,0.67,-0.187,-12534.0,11.8,0.4159,0.0058
0,1651609008,450148851,9.87,1.54,-0.163,-13074.0,11.8,0.4162,0.0058
0,1651609008,490467807,13.77,2.23,-0.199,-13145.0,11.8,0.4165,0.0058
0,1651609008,530707562,8.46,1.31,-0.154,-13305.0,11.9,0.4167,0.0058
0,1651609008,590753368,-2.36,-0.25,-0.149,-12073.0,11.9,0.4167,0.0059
0,1651609008,631516394,1.17,0.09,-0.154,-12423.0,11.8,0.4167,0.0059
0,1651609008,694864706,2.82,0.54,-0.2,-12149.0,11.9,0.4167,0.0059
0,1651609008,750380916,8.73,1.43,-0.182,-12385.0,11.9,0.4168,0.0059
0,1651609008,791118214,3.92,0.6,-0.2,-12407.0,11.7,0.4169,0.0059
0,1651609008,839509979,28.9,6.38,-0.208,-13187.0,11.9,0.4174,0.0059
0,1651609008,895918425,23.38,5.21,-0.299,-13351.0,11.7,0.418,0.0059
0,1651609008,950275452,8.86,1.68,-0.177,-15614.0,11.9,0.4194,0.0059
0,1651609008,995125764,1.94,0.24,-0.154,-15233.0,11.9,0.4196,0.0059
0,1651609009,35316782,-2.35,-0.29,-0.17,-14189.0,11.8,0.4196,0.0059
0,1651609009,95220666,8.07,1.99,-0.295,-14265.0,11.8,0.4196,0.0059
0,1651609009,129836860,27.4,8.04,-0.314,-17466.0,11.7,0.4207,0.0059
0,1651609009,196398750,2.08,0.28,-0.167,-16712.0,11.8,0.4212,0.0059
0,1651609009,231027008,-1.53,-0.18,-0.165,-15378.0,11.9,0.4213,0.0059
0,1651609009,275011132,-7.79,-1.01,-0.135,-14985.0,11.9,0.4213,0.006
0,1651609009,330520143,-15.14,-1.44,-0.103,-13628.0,11.9,0.4213,0.0062
0,1651609009,370182802,-18.02,-1.27,-0.08,-12332.0,11.9,0.4213,0.0064
0,1651609009,432501501,-29.29,-0.23,0.0,-9840.0,11.9,0.4213,0.0066
0,1651609009,495237261,-1.42,-0.06,-0.05,-6174.0,11.9,0.4213,0.0066
0,1651609009,534156295,38.52,11.21,-0.261,-9981.0,11.8,0.4221,0.0066
0,1651609009,590125407,28.13,6.79,-0.216,-13893.0,11.8,0.4241,0.0066
0,1651609009,634868837,22.51,3.9,-0.192,-13580.0,11.9,0.4245,0.0066
0,1651609009,670821049,30.05,5.47,-0.188,-13485.0,11.8,0.4251,0.0066
0,1651609009,735691013,21.19,4.44,-0.305,-13231.0,11.7,0.4259,0.0066
0,1651609009,771312692,25.18,5.2,-0.168,-13936.0,11.8,0.4265,0.0066
0,1651609009,833373628,-1.39,-0.17,-0.148,-12628.0,11.8,0.4266,0.0066
0,1651609009,891472687,-2.19,-0.29,-0.126,-12842.0,11.8,0.4266,0.0066
0,1651609009,930304329,-10.41,-1.02,-0.107,-12190.0,11.9,0.4266,0.0068
0,1651609009,975837689,-13.52,-1.08,-0.085,-11470.0,11.9,0.4266,0.0069
0,1651609010,31224585,12.05,4.07,-0.331,-10576.0,11.7,0.4267,0.0071
0,1651609010,95298379,7.23,0.74,-0.121,-11720.0,11.8,0.4275,0.0071
0,1651609010,135071216,1.04,0.04,-0.083,-10572.0,11.8,0.4275,0.0071
0,1651609010,176170695,15.13,2.71,-0.191,-10547.0,11.8,0.4277,0.0071
0,1651609010,231926652,7.84,0.74,-0.113,-9865.0,11.8,0.4279,0.0071
0,1651609010,270672180,-11.98,-0.19,0.0,-9092.0,11.8,0.4279,0.0071
0,1651609010,311077730,-19.62,0.0,0.0,-7010.0,11.9,0.4279,0.0071
0,1651609010,371374610,-22.23,0.0,0.0,-4689.0,11.8,0.4279,0.0071
0,1651609010,415428175,-6.2,0.0,0.0,-3486.0,11.9,0.4279,0.0071
0,1651609010,470759103,3.42,0.0,0.0,-2278.0,11.8,0.4279,0.0071
0,1651609010,532417121,53.55,15.89,-0.402,-5873.0,11.6,0.4291,0.0071
0,1651609010,570385679,25.7,6.18,-0.257,-11403.0,11.7,0.4304,0.0071
0,1651609010,615255702,35.34,9.71,-0.328,-14244.0,11.7,0.4319,0.0071
0,1651609010,675490982,30.06,7.02,-0.264,-15869.0,11.8,0.4336,0.0071
0,1651609010,710491437,25.01,5.76,-0.152,-16141.0,11.9,0.4344,0.0071
0,1651609010,775009780,3.85,0.42,-0.12,-13355.0,11.8,0.4345,0.0071
0,1651609010,815214207,-1.32,-0.09,-0.122,-12094.0,11.8,0.4345,0.0071
0,1651609010,875762867,-2.55,-0.21,-0.095,-10921.0,11.8,0.4345,0.0071
0,1651609010,935207224,-9.03,-0.61,-0.07,-9772.0,11.8,0.4345,0.0072
0,1651609010,974754587,-11.48,-0.58,-0.055,-8749.0,11.8,0.4345,0.0073
0,1651609011,35183693,-22.43,0.0,0.0,-6682.0,11.8,0.4345,0.0073
0,1651609011,75817757,59.09,4.47,-0.087,-4656.0,11.8,0.4348,0.0073
0,1651609011,134999903,59.49,4.32,-0.085,-2651.0,11.8,0.4356,0.0073
0,1651609011,176627869,59.81,4.51,-0.087,-1873.0,11.8,0.4362,0.0073
0,1651609011,214979952,4.83,0.08,-0.027,-2044.0,11.8,0.4365,0.0073
0,1651609011,270090140,-0.54,0.0,0.0,-1295.0,11.8,0.4365,0.0073
0,1651609011,310248487,-0.55,0.0,0.0,-950.0,11.8,0.4365,0.0073
0,1651609011,375085810,0.41,0.0,0.0,-618.0,11.8,0.4365,0.0073
0,1651609011,416256234,0.62,0.0,0.0,-462.0,11.8,0.4365,0.0073
0,1651609011,479553793,35.7,8.81,-0.286,-5486.0,11.6,0.4377,0.0073
0,1651609011,521020669,23.82,6.92,-0.178,-11420.0,11.9,0.4394,0.0073
0,1651609011,570128827,32.33,6.11,-0.197,-12181.0,11.8,0.4405,0.0073
0,1651609011,615653708,33.76,6.39,-0.237,-12580.0,11.8,0.4413,0.0073
0,1651609011,671833030,29.41,5.6,-0.213,-13258.0,11.8,0.4424,0.0073
0,1651609011,709796212,25.74,5.23,-0.165,-13521.0,11.8,0.443,0.0073
0,1651609011,770013891,15.84,2.85,-0.208,-13364.0,11.9,0.4433,0.0073
0,1651609011,810919160,23.38,5.32,-0.278,-13825.0,11.8,0.4434,0.0073
0,1651609011,875105722,6.06,1.01,-0.177,-14222.0,11.8,0.444,0.0073
0,1651609011,910204451,1.34,0.09,-0.122,-13335.0,11.8,0.4441,0.0073
0,1651609011,950741010,-2.0,-0.22,-0.173,-12956.0,11.8,0.4441,0.0074
0,1651609012,11018562,-0.27,-0.02,-0.142,-12698.0,11.9,0.4441,0.0074
0,1651609012,51593202,1.03,0.06,-0.14,-12474.0,11.9,0.4441,0.0074
0,1651609012,110122060,-0.08,0.01,-0.144,-11853.0,11.9,0.4441,0.0074
0,1651609012,155013523,0.94,0.04,-0.131,-11705.0,11.9,0.4441,0.0074
0,1651609012,215472262,-0.95,-0.05,-0.122,-10873.0,11.9,0.4441,0.0074
0,1651609012,276246876,11.65,2.22,-0.135,-12134.0,11.9,0.4445,0.0074
0,1651609012,330192378,1.3,0.09,-0.111,-10896.0,11.9,0.4446,0.0074
0,1651609012,371185359,3.62,0.32,-0.109,-10074.0,11.9,0.4446,0.0074
0,1651609012,431249085,0.98,0.05,-0.112,-9979.0,11.9,0.4446,0.0074
0,1651609012,475369851,-0.42,-0.01,-0.114,-9738.0,11.9,0.4446,0.0074
0,1651609012,539656287,7.63,1.19,-0.161,-9711.0,11.9,0.4447,0.0074
0,1651609012,576753377,2.64,0.27,-0.111,-10194.0,11.8,0.4448,0.0074
0,1651609012,630053975,2.93,0.23,-0.104,-9169.0,11.9,0.4448,0.0074
0,1651609012,676118670,0.76,0.02,-0.08,-8568.0,11.8,0.4448,0.0074
0,1651609012,735726677,1.05,0.05,-0.095,-8344.0,11.9,0.4448,0.0074
0,1651609012,775966785,-0.59,-0.02,-0.095,-8103.0,11.8,0.4448,0.0074
0,1651609012,830045344,-0.26,-0.01,-0.086,-7705.0,11.9,0.4449,0.0074
0,1651609012,874948360,0.01,0.0,-0.085,-7504.0,11.8,0.4449,0.0074
0,1651609012,934942613,2.42,0.2,-0.107,-7811.0,11.9,0.4449,0.0074
0,1651609012,971965366,1.27,0.05,-0.059,-7365.0,11.9,0.4449,0.0074
0,1651609013,10906641,5.17,0.5,-0.073,-7699.0,11.8,0.4451,0.0074
0,1651609013,76162658,4.22,0.3,-0.051,-7329.0,11.9,0.4453,0.0074
0,1651609013,110668067,13.8,1.78,-0.134,-7486.0,11.9,0.4455,0.0074
0,1651609013,170273930,12.42,1.62,-0.117,-7836.0,11.9,0.4456,0.0074
0,1651609013,217069675,2.82,0.19,-0.082,-7586.0,11.8,0.4457,0.0074
0,1651609013,275480866,1.49,0.09,-0.084,-7720.0,11.8,0.4458,0.0074
0,1651609013,315243080,1.35,0.07,-0.076,-7623.0,11.8,0.4458,0.0074
0,1651609013,370038352,-1.02,-0.01,-0.133,-6920.0,11.8,0.4458,0.0074
0,1651609013,435072510,1.79,0.11,-0.073,-7718.0,11.8,0.4459,0.0074
0,1651609013,470364393,3.63,0.21,-0.071,-6980.0,12.0,0.4459,0.0074
0,1651609013,535258390,0.34,0.01,-0.083,-6713.0,11.9,0.4459,0.0074
0,1651609013,570551521,0.03,0.0,-0.074,-6541.0,11.8,0.4459,0.0074
0,1651609013,612562051,0.4,0.01,-0.07,-6396.0,11.9,0.4459,0.0074
0,1651609013,671069180,18.25,3.03,-0.243,-6757.0,11.8,0.446,0.0074
0,1651609013,736715314,32.87,6.27,-0.125,-9115.0,11.8,0.4471,0.0074
0,1651609013,797637739,20.09,3.27,-0.114,-9257.0,11.9,0.4475,0.0074
0,1651609013,835899676,12.9,1.77,-0.093,-9495.0,11.9,0.4479,0.0074
0,1651609013,870313116,6.69,0.82,-0.104,-9977.0,11.7,0.4482,0.0074
0,1651609013,936309334,4.6,0.46,-0.118,-9681.0,11.9,0.4483,0.0074
0,1651609013,970464275,-0.37,-0.02,-0.123,-9609.0,11.8,0.4483,0.0074
0,1651609014,15045623,14.42,3.14,-0.197,-11629.0,11.9,0.4487,0.0074
0,1651609014,70867181,3.5,0.39,-0.135,-11204.0,11.8,0.449,0.0074
0,1651609014,130369363,5.89,0.66,-0.129,-10885.0,11.9,0.4491,0.0074
0,1651609014,175437501,3.35,0.33,-0.121,-10662.0,11.9,0.4491,0.0074
0,1651609014,239915876,0.44,0.02,-0.127,-10484.0,11.8,0.4492,0.0074
0,1651609014,292370926,4.97,0.63,-0.106,-11567.0,11.9,0.4494,0.0074
0,1651609014,339717686,7.41,0.96,-0.146,-11351.0,11.8,0.4497,0.0074
0,1651609014,394454014,4.89,0.56,-0.142,-11178.0,11.8,0.4499,0.0074
0,1651609014,434932780,1.05,0.06,-0.108,-10802.0,11.8,0.4499,0.0074
0,1651609014,490065274,1.02,0.07,-0.127,-10547.0,11.8,0.4499,0.0074
0,1651609014,542963146,-0.83,-0.05,-0.125,-10296.0,11.8,0.4499,0.0074
0,1651609014,592988436,-4.48,-0.36,-0.088,-9863.0,11.9,0.4499,0.0074
0,1651609014,635358940,-8.53,-0.62,-0.08,-9344.0,11.9,0.4499,0.0075
0,1651609014,695808046,-11.52,-0.57,-0.053,-8306.0,11.9,0.4499,0.0076
0,1651609014,735289839,-26.1,0.0,0.0,-6850.0,11.9,0.4499,0.0076
0,1651609014,771457414,-22.93,0.0,0.0,-5584.0,11.8,0.4499,0.0076
0,1651609014,830462725,-8.27,0.0,0.0,-3502.0,11.8,0.4499,0.0076
0,1651609014,870507470,1.74,0.0,0.0,-2381.0,11.8,0.4499,0.0076
0,1651609014,930360313,0.22,0.0,0.0,-1399.0,11.9,0.4499,0.0076
0,1651609014,975014046,0.63,0.0,0.0,-986.0,11.8,0.4499,0.0076
0,1651609015,34982794,45.72,2.87,-0.087,-665.0,11.8,0.4501,0.0076
0,1651609015,85348633,59.83,4.51,-0.087,-557.0,11.8,0.4507,0.0076
0,1651609015,135078336,59.98,4.48,-0.087,-492.0,11.8,0.4516,0.0076
0,1651609015,175131017,60.03,4.52,-0.086,-455.0,11.8,0.4522,0.0076
0,1651609015,235051092,59.93,4.56,-0.092,-422.0,11.8,0.4531,0.0076
0,1651609015,275372801,60.06,4.51,-0.085,-422.0,11.8,0.4537,0.0076
0,1651609015,310663052,60.06,4.5,-0.087,-395.0,11.8,0.4543,0.0076
0,1651609015,375156531,60.02,4.45,-0.087,-355.0,11.8,0.4552,0.0076
0,1651609015,410527263,60.24,4.59,-0.088,-405.0,11.8,0.4558,0.0076
0,1651609015,475467020,60.11,4.51,-0.086,-377.0,11.8,0.4567,0.0076
0,1651609015,530624601,60.77,4.88,-0.084,-479.0,11.8,0.4576,0.0076
0,1651609015,575628130,60.15,4.51,-0.086,-443.0,11.8,0.4582,0.0076
0,1651609015,617118430,60.37,4.57,-0.088,-595.0,11.8,0.4588,0.0076
0,1651609015,674669419,60.04,4.57,-0.089,-832.0,11.8,0.4597,0.0076
0,1651609015,735338848,60.43,4.62,-0.088,-986.0,11.9,0.4606,0.0076
0,1651609015,770620139,60.04,4.5,-0.086,-1052.0,11.9,0.4612,0.0076
0,1651609015,816857092,59.81,4.53,-0.098,-1092.0,11.8,0.4618,0.0076
0,1651609015,875288284,60.42,4.5,-0.084,-1123.0,11.8,0.4627,0.0076
